rank,tier,priority_score,formula_tier,formula_score,wallet_address,gmgn_url,label,twitter_username,twitter_name,target_sightings,target_tokens,target_share,total_sightings,token_count,sightings_per_day,days_since_last_seen,last_target_seen_iso,last_seen_iso,avg_target_mcap,avg_target_amount_usd,pnl_usd,win_rate,pnl_fresh,pnl_age_days,pnl_snapshot_at_iso,avg_buy_usd,gmgn_realized_profit_usd,gmgn_pnl_ratio,gmgn_winrate,gmgn_buy_count,gmgn_sell_count,gmgn_period,gmgn_snapshot_at_iso,gmgn_tags,okx_win_rate,okx_avg_buy_value_usd,okx_preferred_mcap,okx_buy_tx_count,okx_snapshot_at_iso,kol_like,owner_manual_label,owner_manual_notes,sources,tags,provider_tags,token_tags,llm_verdict,llm_confidence,llm_recommended_action,llm_reasoning,llm_reviewed_at_iso,llm_review_fresh,llm_score_adjustment,llm_formula_disagreement,stale_review_count,stale_candidate,stale_reason,manual_rating,manual_notes
179,C,79.5,C,79.5,2g7ucyLawrQ9FZJv22xYZJwsY3DTLHxVnkEqXooUVWyt,https://gmgn.ai/sol/address/2g7ucyLawrQ9FZJv22xYZJwsY3DTLHxVnkEqXooUVWyt,,,,1,1,0.200,5,5,4.77,0.3,2026-05-10T05:18:07.000Z,2026-05-12T06:42:34.186Z,119579,,-145.53456008118,0,yes,0.3,2026-05-12T06:42:34.186Z,0.00676778738534182,,,,,,,,,,,,,,no,,,gmgn,smart_degen,axiom,bundler|paper_hands,,,,,,no,0,no,0,no,,,
180,C,78.9,C,78.9,77Uy6sLLggDg9ZB7Yu7xbtCShVTVvJsVNrPdyQFjLVD5,https://gmgn.ai/sol/address/77Uy6sLLggDg9ZB7Yu7xbtCShVTVvJsVNrPdyQFjLVD5,,,,1,1,0.143,7,6,6.68,0.3,2026-05-10T20:19:42.000Z,2026-05-12T06:42:46.142Z,28902,,-9.59181438239,0,yes,0.3,2026-05-12T06:42:46.142Z,0.00025822814296005145,,,,,,,,,,,,,,no,,,gmgn,smart_degen,axiom,bundler|paper_hands,,,,,,no,0,no,0,no,,,
181,C,78.2,C,78.2,CDL22EuTKoWeXpiStMWu9pLqLNSn5NkMG3nKoz1YRVUf,https://gmgn.ai/sol/address/CDL22EuTKoWeXpiStMWu9pLqLNSn5NkMG3nKoz1YRVUf,Thokani 🕊️,thokani,Thokani 🕊️,1,1,0.250,4,4,4,1.4,2026-05-10T20:15:30.000Z,2026-05-11T05:34:06.310Z,28902,,-477.11309649672,0,yes,1.4,2026-05-11T05:34:06.310Z,0.00023593254316402074,,,,,,,,,,,,,,yes,,,gmgn,smart_degen,padre|fomo,bundler|paper_hands,,,,,,no,0,no,0,no,,,
182,C,78.2,C,78.2,Hb9SqR4DU79HbZ4EBRpfgFREvea6hxgScjxKvojzA3EV,https://gmgn.ai/sol/address/Hb9SqR4DU79HbZ4EBRpfgFREvea6hxgScjxKvojzA3EV,,,,1,1,0.250,4,4,4,1.4,2026-05-10T06:56:25.000Z,2026-05-11T05:33:50.226Z,119579,,-6.21819933742,0,yes,1.4,2026-05-11T05:33:50.226Z,0.00011911037441408649,,,,,,,,,,,,,,no,,,gmgn,smart_degen,fresh_wallet|axiom|padre,paper_hands|bundler,,,,,,no,0,no,0,no,,,
183,C,78,C,78,9DdgHe2XoJF2B95z6uGurSjsLqT9EzBzm6BUsDR6D2PJ,https://gmgn.ai/sol/address/9DdgHe2XoJF2B95z6uGurSjsLqT9EzBzm6BUsDR6D2PJ,,,,1,1,0.167,6,5,5.72,0.3,2026-05-10T06:23:01.000Z,2026-05-12T06:42:46.145Z,119579,,-6.71678223359,0,yes,0.3,2026-05-12T06:42:46.145Z,0.00003391058511801131,,,,,,,,,,,,,,no,,,gmgn,smart_degen,padre,bundler|paper_hands,,,,,,no,0,no,0,no,,,
184,C,76.1,C,76.1,6VHxuussrXXhN8jTwgpQ8oKv6ZbXxqNCj2HfY6sq5SaL,https://gmgn.ai/sol/address/6VHxuussrXXhN8jTwgpQ8oKv6ZbXxqNCj2HfY6sq5SaL,CryptoLucky🔶,sol_lucky_,CryptoLucky🔶,1,1,0.500,2,2,2,4.3,2026-05-08T05:08:13.000Z,2026-05-08T08:07:33.545Z,91917,,-29.91988992616,0,no,4.3,2026-05-08T08:07:33.545Z,0.00007905984874460593,,,,,,,,,,,,,,yes,,,gmgn,renowned,kol|axiom|gmgn,paper_hands,,,,,,no,0,no,0,no,,,
185,C,75.6,C,75.6,2fnp6XUrJea36F4bGR7him4zS4Tg8FE17hgKgQWSuPP7,https://gmgn.ai/sol/address/2fnp6XUrJea36F4bGR7him4zS4Tg8FE17hgKgQWSuPP7,,,,1,1,0.333,3,3,3,4.3,2026-05-07T13:39:35.000Z,2026-05-08T08:07:21.504Z,131302,1818,666.42999456157,0,no,4.3,2026-05-08T08:07:21.504Z,0.00008679325532943845,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
186,C,75.6,C,75.6,3gzApubkHv6bA9zvGiBoyRhe6RVY8N6QfehW5fcWinRD,https://gmgn.ai/sol/address/3gzApubkHv6bA9zvGiBoyRhe6RVY8N6QfehW5fcWinRD,,,,1,1,0.333,3,3,3,4.3,2026-05-07T21:35:26.000Z,2026-05-08T08:07:17.477Z,79098,,-56.8575417518,0,no,4.3,2026-05-08T08:07:17.477Z,0.0002257719443653062,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
187,C,75.6,C,75.6,47VviWP4qb2QzkZowgoCFmzrZN5RojgkV1A2VSJWiukE,https://gmgn.ai/sol/address/47VviWP4qb2QzkZowgoCFmzrZN5RojgkV1A2VSJWiukE,,,,1,1,0.333,3,3,3,4.3,2026-05-07T05:29:25.000Z,2026-05-08T08:07:29.509Z,139810,,524.51530443392,0,no,4.3,2026-05-08T08:07:29.509Z,0.0018208907761181837,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
188,C,75.6,C,75.6,4BRiPjfVeAehyxMw78Cw9Jsa8NMwy8TBgJ1RNMGcexpA,https://gmgn.ai/sol/address/4BRiPjfVeAehyxMw78Cw9Jsa8NMwy8TBgJ1RNMGcexpA,,,,1,1,0.333,3,3,3,4.3,2026-05-07T13:39:35.000Z,2026-05-08T08:07:21.502Z,131302,,713.42793221143,0,no,4.3,2026-05-08T08:07:21.502Z,0.00008175204878711568,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
189,C,75.6,C,75.6,8zws4rkYZGFX7G7uJ8x7WHFh5JLkSb5KePgwSVNkzsxu,https://gmgn.ai/sol/address/8zws4rkYZGFX7G7uJ8x7WHFh5JLkSb5KePgwSVNkzsxu,,,,1,1,0.333,3,3,3,4.3,2026-05-08T05:00:17.000Z,2026-05-08T08:07:33.544Z,91917,,48.77812329043,0,no,4.3,2026-05-08T08:07:33.544Z,0.00003123898782233442,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
190,C,75.6,C,75.6,9asBCQqp2o5BicHWPJZJ1RBh8hKQR76rejKgkQkzNwPy,https://gmgn.ai/sol/address/9asBCQqp2o5BicHWPJZJ1RBh8hKQR76rejKgkQkzNwPy,,,,1,1,0.333,3,3,3,4.3,2026-05-07T02:56:19.000Z,2026-05-08T08:07:21.504Z,131302,,85.59863182311,0,no,4.3,2026-05-08T08:07:21.504Z,0.00023388528700460774,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
191,C,75.6,C,75.6,ARARAw1AL4kKnuwFyU534yoGv5ytexxeVpbcuEvpqi89,https://gmgn.ai/sol/address/ARARAw1AL4kKnuwFyU534yoGv5ytexxeVpbcuEvpqi89,,,,1,1,0.333,3,3,3,4.3,2026-05-07T02:50:54.000Z,2026-05-08T08:07:21.503Z,131302,,52.18440064821,0,no,4.3,2026-05-08T08:07:21.503Z,0.00032293253796339904,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
192,C,75.6,C,75.6,B2fon4BhWGNnUAyqWafLDtZof9kjL8nEBrdgP97WQcuX,https://gmgn.ai/sol/address/B2fon4BhWGNnUAyqWafLDtZof9kjL8nEBrdgP97WQcuX,,,,1,1,0.333,3,3,3,4.3,2026-05-07T19:32:55.000Z,2026-05-08T08:07:29.509Z,139810,,3683.99696050577,0,no,4.3,2026-05-08T08:07:29.509Z,0.003362751986668055,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
193,C,75.6,C,75.6,GV3xVMBcrHoUaq9daSkff9byhq1eiHjbC5z6dbdTEUpA,https://gmgn.ai/sol/address/GV3xVMBcrHoUaq9daSkff9byhq1eiHjbC5z6dbdTEUpA,,,,1,1,0.333,3,3,3,4.3,2026-05-07T22:09:08.000Z,2026-05-08T08:07:29.513Z,79098,,659.03392272775,0,no,4.3,2026-05-08T08:07:29.513Z,0.00009605843174651439,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
194,C,75.6,C,75.6,Gs4oiYvTkrcWjg9NsQGEZt7pqFn3sRX43KRZK5j21SEL,https://gmgn.ai/sol/address/Gs4oiYvTkrcWjg9NsQGEZt7pqFn3sRX43KRZK5j21SEL,,,,1,1,0.333,3,3,3,4.3,2026-05-07T00:29:45.000Z,2026-05-08T08:07:29.509Z,139810,,-79.30847061202,0,no,4.3,2026-05-08T08:07:29.509Z,0.00021783669982049908,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
195,C,74.8,C,74.8,9ZFAgg82Ud8qxWmwyrEar2t5NWaWstcRFoKKJZEYQndS,https://gmgn.ai/sol/address/9ZFAgg82Ud8qxWmwyrEar2t5NWaWstcRFoKKJZEYQndS,Brookly,Peterbrookly,Brookly,1,1,0.250,4,4,3.82,0.3,2026-05-10T20:25:53.000Z,2026-05-12T06:42:46.148Z,28902,1,0,0,yes,0.3,2026-05-12T06:42:46.148Z,0.00042243827251098776,,,,,,,,,,,,,,yes,,,gmgn,renowned,kol|gmgn,bundler|paper_hands,,,,,,no,0,no,0,no,,,
196,C,73.8,C,73.8,2oYNaFL8ZAy8kKKEBZ6uHY2aCMdujk7LG7ggX2Fm3zBa,https://gmgn.ai/sol/address/2oYNaFL8ZAy8kKKEBZ6uHY2aCMdujk7LG7ggX2Fm3zBa,,,,1,1,0.250,4,4,4,4.3,2026-05-07T03:35:06.000Z,2026-05-08T08:07:29.512Z,131302,,917.768413728052,0,no,4.3,2026-05-08T08:07:29.512Z,0.00017404949621965913,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
197,C,73.8,C,73.8,99QbDV2M2x2ovjWgEDTdjVkJRi7BJkALSyYmTvBo7rpg,https://gmgn.ai/sol/address/99QbDV2M2x2ovjWgEDTdjVkJRi7BJkALSyYmTvBo7rpg,,,,1,1,0.250,4,4,4,4.3,2026-05-07T02:39:39.000Z,2026-05-08T08:07:29.509Z,131302,,91.04111980579,0,no,4.3,2026-05-08T08:07:29.509Z,0.000019699871753248045,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
198,C,73.8,C,73.8,FhaYN5TDH6JGdkAU1q3vvVeWa7Snbz4dAk53g2XMv9go,https://gmgn.ai/sol/address/FhaYN5TDH6JGdkAU1q3vvVeWa7Snbz4dAk53g2XMv9go,,,,1,1,0.250,4,4,4,4.3,2026-05-07T09:57:02.000Z,2026-05-08T08:07:29.507Z,139810,,694.6832960520851,0,no,4.3,2026-05-08T08:07:29.507Z,0.0010287978226865716,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
199,C,73.8,C,73.8,HJhZiAKdk9bqWHWMrTkgYGyEmhd25GqdkfRWQEWVQLkx,https://gmgn.ai/sol/address/HJhZiAKdk9bqWHWMrTkgYGyEmhd25GqdkfRWQEWVQLkx,,,,1,1,0.250,4,4,4,4.3,2026-05-07T13:31:45.000Z,2026-05-08T08:07:27.489Z,139810,,-309.52030728246,0,no,4.3,2026-05-08T08:07:27.489Z,0.0006246393828687459,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
200,C,73.6,C,73.6,2nhqxaPjXQM7jmGP4pk4D5gXdmPtAbZGnNBGDcyqHS73,https://gmgn.ai/sol/address/2nhqxaPjXQM7jmGP4pk4D5gXdmPtAbZGnNBGDcyqHS73,,,,1,1,0.200,5,5,5,4.3,2026-05-08T06:17:14.000Z,2026-05-08T08:07:33.543Z,91917,,-29.70545400467,0,no,4.3,2026-05-08T08:07:33.543Z,0.00014712708946274818,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
201,C,73.6,C,73.6,8SZnC4nicCmRBz1HZzFS1YrwMFEaEnkVi4k2oh5GEYV9,https://gmgn.ai/sol/address/8SZnC4nicCmRBz1HZzFS1YrwMFEaEnkVi4k2oh5GEYV9,,,,1,1,0.200,5,5,5,4.3,2026-05-07T02:53:48.000Z,2026-05-08T08:07:29.508Z,131302,,259.84538787323214,0,no,4.3,2026-05-08T08:07:29.508Z,0.003028793285953918,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
202,C,72.1,C,72.1,GzqMvEa5t7CTA9StmDTsuAZvDqgz6EQCf7rkMf9iL7zj,https://gmgn.ai/sol/address/GzqMvEa5t7CTA9StmDTsuAZvDqgz6EQCf7rkMf9iL7zj,,,,1,1,0.167,6,5,6,4.3,2026-05-08T05:26:44.000Z,2026-05-08T08:07:33.543Z,91917,,91.83422942456,0,no,4.3,2026-05-08T08:07:33.543Z,0.0001673343765997912,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
203,C,71.6,C,71.6,3dGhWKFHY87xFtcbZGjNx6iuFWFh9P6oiJLADgRAj51x,https://gmgn.ai/sol/address/3dGhWKFHY87xFtcbZGjNx6iuFWFh9P6oiJLADgRAj51x,,,,1,1,1.000,1,1,1,4.3,2026-05-08T08:04:43.000Z,2026-05-08T08:08:34.962Z,92560,0,0,,no,4.3,2026-05-08T08:08:34.962Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
204,C,71.6,C,71.6,4RpCJpRJ78jEfP8hg9fUidJsucd9YeKft1XZMVgEbvfZ,https://gmgn.ai/sol/address/4RpCJpRJ78jEfP8hg9fUidJsucd9YeKft1XZMVgEbvfZ,,,,1,1,1.000,1,1,1,4.3,2026-05-08T07:37:50.000Z,2026-05-08T07:42:47.828Z,146249,0,0,,no,4.3,2026-05-08T07:42:47.828Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
205,C,71.6,C,71.6,4squjFiJK5dVjtEoffN8v54sw6svz6BLBKCsWMxVhng3,https://gmgn.ai/sol/address/4squjFiJK5dVjtEoffN8v54sw6svz6BLBKCsWMxVhng3,,,,1,1,1.000,1,1,1,4.3,2026-05-08T07:58:28.000Z,2026-05-08T08:08:34.963Z,107278,0,1.5792860870600525,,no,4.3,2026-05-08T08:08:34.963Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
206,C,71.6,C,71.6,4xHVLyhMdUT3CTFPsNbnyWJV2HBhsoNrJTRGLSWg6sn2,https://gmgn.ai/sol/address/4xHVLyhMdUT3CTFPsNbnyWJV2HBhsoNrJTRGLSWg6sn2,,,,1,1,1.000,1,1,1,4.3,2026-05-08T08:06:22.000Z,2026-05-08T08:08:34.962Z,90686,0,10.258953808310235,,no,4.3,2026-05-08T08:08:34.962Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
207,C,71.6,C,71.6,DHJKGYTnnwJWWCfZswp9YVwmRPnqqtmGeKEZmzyAytK,https://gmgn.ai/sol/address/DHJKGYTnnwJWWCfZswp9YVwmRPnqqtmGeKEZmzyAytK,,,,1,1,1.000,1,1,1,4.3,2026-05-08T08:00:14.000Z,2026-05-08T08:08:34.962Z,107537,0,0,,no,4.3,2026-05-08T08:08:34.962Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
208,C,71.6,C,71.6,DTmCAADcmgu5yMc7tqNegryFNpMAkSJzV6EGLWftwGSt,https://gmgn.ai/sol/address/DTmCAADcmgu5yMc7tqNegryFNpMAkSJzV6EGLWftwGSt,,,,1,1,0.200,5,4,5,4.3,2026-05-07T02:55:02.000Z,2026-05-08T08:07:29.509Z,131302,,1506.4322447573584,0,no,4.3,2026-05-08T08:07:29.509Z,0.0006880443250984869,,,,,,,,,,,,,,no,,,gmgn,smart_degen,,,,,,,,no,0,no,0,no,,,
209,C,71.6,C,71.6,E32nTae9AVhBUGQ2KrFLKhxrsuq5H344X6g5jkiyJFGJ,https://gmgn.ai/sol/address/E32nTae9AVhBUGQ2KrFLKhxrsuq5H344X6g5jkiyJFGJ,,,,1,1,1.000,1,1,1,4.3,2026-05-08T07:59:09.000Z,2026-05-08T08:08:34.963Z,110482,0,0.5076768258899421,,no,4.3,2026-05-08T08:08:34.963Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
210,C,70.6,C,70.6,DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam,https://gmgn.ai/sol/address/DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam,ozark,ohzarke,ozark,1,1,0.333,3,3,3,4.3,2026-05-07T06:13:16.000Z,2026-05-08T08:07:21.505Z,131302,,1398.3751000687914,0,no,4.3,2026-05-08T08:07:21.505Z,0.0002549070508598524,,,,,,,,,,,,,,yes,,,gmgn,renowned,kol|axiom|bullx,bundler|paper_hands|transfer_in,,,,,,no,0,no,0,no,,,
211,C,63.1,C,63.1,CQYM8VNri7UaQjoJF5bHudtUoMA5L1iPzrugy7ixAPHt,https://gmgn.ai/sol/address/CQYM8VNri7UaQjoJF5bHudtUoMA5L1iPzrugy7ixAPHt,,,,1,1,0.500,2,2,2,4.3,2026-05-08T08:04:43.000Z,2026-05-08T08:08:34.962Z,92363,0,0,,no,4.3,2026-05-08T08:08:34.962Z,,,,,,,,,,,,,,,no,,,okx,smart_money,,,,,,,,no,0,no,0,no,,,
212,watch,53.6,watch,53.6,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,https://gmgn.ai/sol/address/sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,Ethan Prosper,pr6spr,Ethan Prosper,0,0,0.000,3,3,0.75,0.3,,2026-05-12T06:42:34.192Z,,,12881.992036339441,0,yes,0.3,2026-05-12T06:42:34.192Z,0.000671363498891846,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|axiom|gmgn|padre,bundler|transfer_in|paper_hands,,,,,,no,0,no,0,no,,,
213,watch,51.2,watch,51.2,8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,https://gmgn.ai/sol/address/8MaVa9kdt3NW4Q5HyNAm1X5LbR8PQRVDc1W8NMVK88D5,Daumen,daumenxyz,Daumen,0,0,0.000,3,3,0.76,0.3,,2026-05-12T06:42:46.148Z,,,4064.3435526046155,0,yes,0.3,2026-05-12T06:42:46.148Z,0.00013283711053573257,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|axiom|photon|padre|wash_trader,paper_hands,,,,,,no,0,no,0,no,,,
214,watch,47.3,watch,47.3,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,https://gmgn.ai/sol/address/CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,,,,0,0,0.000,10,8,2.52,0.3,,2026-05-12T06:42:34.188Z,,,26.94847203969,0,yes,0.3,2026-05-12T06:42:34.188Z,0.0005912704118279043,,,,,,,,,,,,,,no,,,gmgn,smart_degen,axiom|gmgn,bundler|paper_hands,,,,,,no,0,no,0,no,,,
215,watch,46.2,watch,46.2,5aLiNkoAwoWwjp1CpBhrAmPpRGTk4igx9wLoe2TuYkhe,https://gmgn.ai/sol/address/5aLiNkoAwoWwjp1CpBhrAmPpRGTk4igx9wLoe2TuYkhe,,,,0,0,0.000,3,3,0.76,0.3,,2026-05-12T06:42:32.168Z,,,85.07785407642,0,yes,0.3,2026-05-12T06:42:32.168Z,0.006725413924482849,,,,,,,,,,,,,,no,,,okx|gmgn,smart_money|smart_degen,axiom,bundler|paper_hands,,,,,,no,0,no,0,no,,,
216,watch,45.5,watch,45.5,4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk,https://gmgn.ai/sol/address/4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk,jijo,jijo_exe,jijo,0,0,0.000,3,3,0.76,0.3,,2026-05-12T06:42:16.142Z,,,457.81400125776,0,yes,0.3,2026-05-12T06:42:16.142Z,0.0022680265267699187,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|photon|padre,bundler|diamond_hands|paper_hands,,,,,,no,0,no,0,no,,,
217,watch,42.6,watch,42.6,DYtENvddf6yaTxnFnviZBa5UjXqy41xbY9CsW3bQujm2,https://gmgn.ai/sol/address/DYtENvddf6yaTxnFnviZBa5UjXqy41xbY9CsW3bQujm2,,,,0,0,0.000,5,3,1.26,0.3,,2026-05-12T06:42:32.169Z,,,20820.93678966224,0,yes,0.3,2026-05-12T06:42:32.169Z,0.0008798169935981035,,,,,,,,,,,,,,no,,,gmgn,smart_degen,axiom,bundler|paper_hands|diamond_hands,,,,,,no,0,no,0,no,,,
218,watch,42.3,watch,42.3,DP7G43VPwR5Ab5rcjrCnvJ8UgvRXRHTWscMjRD1eSdGC,https://gmgn.ai/sol/address/DP7G43VPwR5Ab5rcjrCnvJ8UgvRXRHTWscMjRD1eSdGC,Kagami,yenhong123,Kagami,0,0,0.000,2,2,0.51,0.3,,2026-05-12T06:42:16.143Z,,,606.63996315499,0,yes,0.3,2026-05-12T06:42:16.143Z,0.0020738167105837256,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|gmgn,bundler,,,,,,no,0,no,0,no,,,
219,watch,41.6,watch,41.6,5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,https://gmgn.ai/sol/address/5XVKfruE4Zzeoz3aqBQfFMb5aSscY5nSyc6VwtQwNiid,Ily,ilyunow,Ily,0,0,0.000,6,4,1.51,0.3,,2026-05-12T06:42:34.191Z,,,57657.26182699314,0,yes,0.3,2026-05-12T06:42:34.191Z,0.00033494462159064717,,,,,,,,,,,,,,yes,,,gmgn,renowned,kol|axiom|photon|gmgn,bundler|diamond_hands|whale,,,,,,no,0,no,0,no,,,
220,watch,39.5,watch,39.5,EQwDGm25FpQpMTT1a3YWBFKAP3We3eV72MsaLVifCS4g,https://gmgn.ai/sol/address/EQwDGm25FpQpMTT1a3YWBFKAP3We3eV72MsaLVifCS4g,,,,0,0,0.000,5,2,1.26,0.3,,2026-05-12T06:42:32.167Z,,,6653.022792721349,0,yes,0.3,2026-05-12T06:42:32.167Z,0.004063374996251093,,,,,,,,,,,,,,no,,,gmgn,smart_degen,axiom,bundler,,,,,,no,0,no,0,no,,,
221,watch,37.6,watch,37.6,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,https://gmgn.ai/sol/address/9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,Loopierr,Loopierr,Loopierr,0,0,0.000,3,3,0.76,0.3,,2026-05-12T06:42:46.148Z,,,20.76277667573,0,yes,0.3,2026-05-12T06:42:46.148Z,0.00037396260282575793,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|photon|gmgn|padre,bundler|transfer_in|diamond_hands|paper_hands,,,,,,no,0,no,0,no,,,
222,watch,35.6,watch,35.6,2NpY9ZuJausmP5yX614Sjm1bDsEsZwVkikfqA2rLLnTG,https://gmgn.ai/sol/address/2NpY9ZuJausmP5yX614Sjm1bDsEsZwVkikfqA2rLLnTG,皇弟弟爱地球🌏,huangdidiaisol,皇弟弟爱地球🌏,0,0,0.000,5,4,1.26,0.3,,2026-05-12T06:42:34.191Z,,,-1322.4392287390529,0,yes,0.3,2026-05-12T06:42:34.191Z,0.00507244570944423,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|axiom|gmgn,paper_hands|bundler|diamond_hands,,,,,,no,0,no,0,no,,,
223,watch,35.6,watch,35.6,6kPn3FEAUxMP5t8Ed5Y65GyZkWMNKwcCMRSqKeMWSfPq,https://gmgn.ai/sol/address/6kPn3FEAUxMP5t8Ed5Y65GyZkWMNKwcCMRSqKeMWSfPq,,,,0,0,0.000,1,1,0.25,0.3,,2026-05-12T06:41:52.241Z,,,3217.23230347572,0,yes,0.3,2026-05-12T06:41:52.241Z,0.0011968890982929766,,,,,,,,,,,,,,no,,,okx|gmgn,smart_money|smart_degen,axiom|gmgn,bundler|paper_hands,,,,,,no,0,no,0,no,,,
224,watch,33.6,watch,33.6,4uCT4g7YHH4xxfmfNfKUDenwGrRNGoZ9Ay1XFxfUGhQG,https://gmgn.ai/sol/address/4uCT4g7YHH4xxfmfNfKUDenwGrRNGoZ9Ay1XFxfUGhQG,Esee,Esee06257,Esee,0,0,0.000,4,4,1.01,0.3,,2026-05-12T06:42:32.171Z,,,-2.96325283932,0,yes,0.3,2026-05-12T06:42:32.171Z,0.00130232382746017,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|axiom|gmgn|padre|wash_trader,bundler|paper_hands,,,,,,no,0,no,0,no,,,
225,watch,33.6,watch,33.6,6S8GezkxYUfZy9JPtYnanbcZTMB87Wjt1qx3c6ELajKC,https://gmgn.ai/sol/address/6S8GezkxYUfZy9JPtYnanbcZTMB87Wjt1qx3c6ELajKC,nyhrox,nyhrox,nyhrox,0,0,0.000,4,4,1.01,0.3,,2026-05-12T06:42:32.171Z,,,-72.0143234903,0,yes,0.3,2026-05-12T06:42:32.171Z,0.002637073423408234,,,,,,,,,,,,,,yes,,,gmgn|okx,renowned|kol,kol|axiom|photon|padre,bundler|paper_hands|transfer_in,,,,,,no,0,no,0,no,,,
226,watch,33.4,watch,33.4,21vaYvUUE4ND1bVt1tcGiXUXHe41w53unQd5DmCDeLZ1,https://gmgn.ai/sol/address/21vaYvUUE4ND1bVt1tcGiXUXHe41w53unQd5DmCDeLZ1,,,,0,0,0.000,4,4,3.82,0.3,,2026-05-12T06:42:34.187Z,,,6488.80016347596,0,yes,0.3,2026-05-12T06:42:34.187Z,0.00009640469038298778,,,,,,,,,,,,,,no,,,gmgn,smart_degen,photon,bundler|paper_hands,,,,,,no,0,no,0,no,,,
227,watch,33.3,watch,33.3,DM9ou9St8L2P3GioqNJsnwEquxum9v2tcGkdA4QKvPHn,https://gmgn.ai/sol/address/DM9ou9St8L2P3GioqNJsnwEquxum9v2tcGkdA4QKvPHn,FranTs,FranTs_Hunter,FranTs,0,0,0.000,4,3,1.01,0.3,,2026-05-12T06:42:16.124Z,,,596.88308329432,0,yes,0.3,2026-05-12T06:42:16.124Z,0.002296447393982404,,,,,,,,,,,,,,yes,,,gmgn,smart_degen,gmgn,bundler,,,,,,no,0,no,0,no,,,
